Region,date,commodity,price
KALIMANTAN TENGAH,2020-02-15,"Onions (shallot, medium)",39839.079999999994
KALIMANTAN TENGAH,2020-02-15,Rice,13643.965
KALIMANTAN TENGAH,2020-02-15,Rice (high quality),14752.155
KALIMANTAN TENGAH,2020-02-15,Rice (low quality),12536.6375
KALIMANTAN TENGAH,2020-02-15,Rice (medium quality),13577.585
KALIMANTAN TENGAH,2020-02-15,Sugar,15655.75
KALIMANTAN TENGAH,2020-02-15,Sugar (local),14594.826666666666
KALIMANTAN TENGAH,2020-02-15,Sugar (premium),15724.14
KALIMANTAN TENGAH,2020-03-15,Chili (bird's eye),40574.71333333333
KALIMANTAN TENGAH,2020-03-15,"Chili (bird's eye, green)",38208.335
KALIMANTAN TENGAH,2020-03-15,"Chili (bird's eye, red)",57208.332500000004
KALIMANTAN TENGAH,2020-03-15,Chili (red),51833.333333333336
KALIMANTAN TENGAH,2020-03-15,"Chili (red, curly)",52111.11000000001
KALIMANTAN TENGAH,2020-03-15,"Chili (red, large)",51104.167499999996
KALIMANTAN TENGAH,2020-03-15,Eggs,29502.22333333333
KALIMANTAN TENGAH,2020-03-15,Eggs (broiler),29635.556666666667
KALIMANTAN TENGAH,2020-03-15,Garlic,46738.88999999999
KALIMANTAN TENGAH,2020-03-15,Garlic (medium),46122.22333333333
KALIMANTAN TENGAH,2020-03-15,Meat (beef),124062.5
KALIMANTAN TENGAH,2020-03-15,"Meat (beef, first quality)",125000.0
KALIMANTAN TENGAH,2020-03-15,"Meat (beef, second quality)",121250.0
KALIMANTAN TENGAH,2020-03-15,Meat (chicken),35812.5
KALIMANTAN TENGAH,2020-03-15,"Meat (chicken, broiler)",35750.0
KALIMANTAN TENGAH,2020-03-15,Oil (vegetable),14011.665
KALIMANTAN TENGAH,2020-03-15,"Oil (vegetable, bulk)",12895.8325
KALIMANTAN TENGAH,2020-03-15,"Oil (vegetable, packaged)",14494.443333333335
KALIMANTAN TENGAH,2020-03-15,Onions (shallot),40850.0
KALIMANTAN TENGAH,2020-03-15,"Onions (shallot, medium)",39550.0
KALIMANTAN TENGAH,2020-03-15,Rice,13717.1275
KALIMANTAN TENGAH,2020-03-15,Rice (high quality),14980.556666666665
KALIMANTAN TENGAH,2020-03-15,Rice (low quality),12583.335
KALIMANTAN TENGAH,2020-03-15,Rice (medium quality),13625.0
KALIMANTAN TENGAH,2020-03-15,Sugar,17563.88666666667
KALIMANTAN TENGAH,2020-03-15,Sugar (local),17525.0
KALIMANTAN TENGAH,2020-03-15,Sugar (premium),17613.193333333333
KALIMANTAN TENGAH,2020-04-15,Chili (bird's eye),44570.832500000004
KALIMANTAN TENGAH,2020-04-15,"Chili (bird's eye, green)",47250.0
KALIMANTAN TENGAH,2020-04-15,"Chili (bird's eye, red)",49225.0
KALIMANTAN TENGAH,2020-04-15,Chili (red),48611.113333333335
KALIMANTAN TENGAH,2020-04-15,"Chili (red, curly)",50125.0
KALIMANTAN TENGAH,2020-04-15,"Chili (red, large)",50875.0
KALIMANTAN TENGAH,2020-04-15,Eggs,28768.88666666667
KALIMANTAN TENGAH,2020-04-15,Eggs (broiler),28596.665
KALIMANTAN TENGAH,2020-04-15,Garlic,44741.667499999996
KALIMANTAN TENGAH,2020-04-15,Garlic (medium),45388.88999999999
KALIMANTAN TENGAH,2020-04-15,Meat (beef),123750.0
KALIMANTAN TENGAH,2020-04-15,"Meat (beef, first quality)",125000.0
KALIMANTAN TENGAH,2020-04-15,"Meat (beef, second quality)",123125.0
KALIMANTAN TENGAH,2020-04-15,Meat (chicken),28245.835
KALIMANTAN TENGAH,2020-04-15,"Meat (chicken, broiler)",28245.835
KALIMANTAN TENGAH,2020-04-15,Oil (vegetable),13937.5
KALIMANTAN TENGAH,2020-04-15,"Oil (vegetable, bulk)",12833.3325
KALIMANTAN TENGAH,2020-04-15,"Oil (vegetable, packaged)",14305.556666666665
KALIMANTAN TENGAH,2020-04-15,Onions (shallot),40905.556666666664
KALIMANTAN TENGAH,2020-04-15,"Onions (shallot, medium)",40958.335
KALIMANTAN TENGAH,2020-04-15,Rice,14078.880000000001
KALIMANTAN TENGAH,2020-04-15,Rice (high quality),15108.333333333334
KALIMANTAN TENGAH,2020-04-15,Rice (low quality),12984.723333333333
KALIMANTAN TENGAH,2020-04-15,Rice (medium quality),14125.0
KALIMANTAN TENGAH,2020-04-15,Sugar,20756.11
KALIMANTAN TENGAH,2020-04-15,Sugar (local),20729.165
KALIMANTAN TENGAH,2020-04-15,Sugar (premium),21073.08
KALIMANTAN TENGAH,2020-05-15,Chili (bird's eye),44360.795
KALIMANTAN TENGAH,2020-05-15,"Chili (bird's eye, green)",34066.56
KALIMANTAN TENGAH,2020-05-15,"Chili (bird's eye, red)",51931.82
KALIMANTAN TENGAH,2020-05-15,Chili (red),53001.215
KALIMANTAN TENGAH,2020-05-15,"Chili (red, curly)",53133.5225
KALIMANTAN TENGAH,2020-05-15,"Chili (red, large)",52873.375
KALIMANTAN TENGAH,2020-05-15,Eggs,27390.91
KALIMANTAN TENGAH,2020-05-15,Eggs (broiler),28278.789999999997
KALIMANTAN TENGAH,2020-05-15,Garlic,37892.0475
KALIMANTAN TENGAH,2020-05-15,Garlic (medium),36348.48666666667
KALIMANTAN TENGAH,2020-05-15,Meat (beef),125007.21333333333
KALIMANTAN TENGAH,2020-05-15,"Meat (beef, first quality)",127022.455
KALIMANTAN TENGAH,2020-05-15,"Meat (beef, second quality)",124806.5475
KALIMANTAN TENGAH,2020-05-15,Meat (chicken),35568.18333333333
KALIMANTAN TENGAH,2020-05-15,"Meat (chicken, broiler)",34829.5475
KALIMANTAN TENGAH,2020-05-15,Oil (vegetable),13925.002499999999
KALIMANTAN TENGAH,2020-05-15,"Oil (vegetable, bulk)",12598.483333333332
KALIMANTAN TENGAH,2020-05-15,"Oil (vegetable, packaged)",14454.545
KALIMANTAN TENGAH,2020-05-15,Onions (shallot),53340.905
KALIMANTAN TENGAH,2020-05-15,"Onions (shallot, medium)",55193.18
KALIMANTAN TENGAH,2020-05-15,Rice,14264.7725
KALIMANTAN TENGAH,2020-05-15,Rice (high quality),15661.932499999999
KALIMANTAN TENGAH,2020-05-15,Rice (low quality),13187.5
KALIMANTAN TENGAH,2020-05-15,Rice (medium quality),13968.75
KALIMANTAN TENGAH,2020-05-15,Sugar,18181.82
KALIMANTAN TENGAH,2020-05-15,Sugar (local),17871.213333333333
KALIMANTAN TENGAH,2020-05-15,Sugar (premium),19400.0
KALIMANTAN TENGAH,2020-06-15,Chili (bird's eye),37700.895000000004
KALIMANTAN TENGAH,2020-06-15,"Chili (bird's eye, green)",35401.785
KALIMANTAN TENGAH,2020-06-15,"Chili (bird's eye, red)",47827.380000000005
KALIMANTAN TENGAH,2020-06-15,Chili (red),49854.91
KALIMANTAN TENGAH,2020-06-15,"Chili (red, curly)",49174.1075
KALIMANTAN TENGAH,2020-06-15,"Chili (red, large)",47589.28666666666
KALIMANTAN TENGAH,2020-06-15,Eggs,27590.476666666666
KALIMANTAN TENGAH,2020-06-15,Eggs (broiler),28692.8575
KALIMANTAN TENGAH,2020-06-15,Garlic,29857.1425
KALIMANTAN TENGAH,2020-06-15,Garlic (medium),30476.190000000002
KALIMANTAN TENGAH,2020-06-15,Meat (beef),129921.875
KALIMANTAN TENGAH,2020-06-15,"Meat (beef, first quality)",131785.71666666665
KALIMANTAN TENGAH,2020-06-15,"Meat (beef, second quality)",130089.28666666667
KALIMANTAN TENGAH,2020-06-15,Meat (chicken),45017.85666666667
KALIMANTAN TENGAH,2020-06-15,"Meat (chicken, broiler)",45513.3925
KALIMANTAN TENGAH,2020-06-15,Oil (vegetable),13826.785
KALIMANTAN TENGAH,2020-06-15,"Oil (vegetable, bulk)",13000.0
KALIMANTAN TENGAH,2020-06-15,"Oil (vegetable, packaged)",14607.143333333333
KALIMANTAN TENGAH,2020-06-15,Onions (shallot),56754.465
KALIMANTAN TENGAH,2020-06-15,"Onions (shallot, medium)",56754.465
KALIMANTAN TENGAH,2020-06-15,Rice,14107.143333333333
KALIMANTAN TENGAH,2020-06-15,Rice (high quality),15743.3025
KALIMANTAN TENGAH,2020-06-15,Rice (low quality),13111.6075
KALIMANTAN TENGAH,2020-06-15,Rice (medium quality),13595.236666666666
KALIMANTAN TENGAH,2020-06-15,Sugar,15714.285
KALIMANTAN TENGAH,2020-06-15,Sugar (local),15952.38
KALIMANTAN TENGAH,2020-06-15,Sugar (premium),18550.0
KALIMANTAN TENGAH,2020-07-15,Chili (bird's eye),37613.973333333335
KALIMANTAN TENGAH,2020-07-15,"Chili (bird's eye, green)",31071.43
KALIMANTAN TENGAH,2020-07-15,"Chili (bird's eye, red)",42363.5925
KALIMANTAN TENGAH,2020-07-15,Chili (red),47040.345
KALIMANTAN TENGAH,2020-07-15,"Chili (red, curly)",46195.4375
KALIMANTAN TENGAH,2020-07-15,"Chili (red, large)",50625.0
KALIMANTAN TENGAH,2020-07-15,Eggs,29649.26
KALIMANTAN TENGAH,2020-07-15,Eggs (broiler),29641.623333333333
KALIMANTAN TENGAH,2020-07-15,Garlic,22380.073333333334
KALIMANTAN TENGAH,2020-07-15,Garlic (medium),22844.36
KALIMANTAN TENGAH,2020-07-15,Meat (beef),131696.43000000002
KALIMANTAN TENGAH,2020-07-15,"Meat (beef, first quality)",132529.76333333334
KALIMANTAN TENGAH,2020-07-15,"Meat (beef, second quality)",130863.09666666668
KALIMANTAN TENGAH,2020-07-15,Meat (chicken),38595.9
KALIMANTAN TENGAH,2020-07-15,"Meat (chicken, broiler)",39945.270000000004
KALIMANTAN TENGAH,2020-07-15,Oil (vegetable),13340.74
KALIMANTAN TENGAH,2020-07-15,"Oil (vegetable, bulk)",12633.93
KALIMANTAN TENGAH,2020-07-15,"Oil (vegetable, packaged)",14404.43
KALIMANTAN TENGAH,2020-07-15,Onions (shallot),38952.38
KALIMANTAN TENGAH,2020-07-15,"Onions (shallot, medium)",40257.275
KALIMANTAN TENGAH,2020-07-15,Rice,14219.575
KALIMANTAN TENGAH,2020-07-15,Rice (high quality),15000.0
KALIMANTAN TENGAH,2020-07-15,Rice (low quality),13002.315
KALIMANTAN TENGAH,2020-07-15,Rice (medium quality),13582.67
KALIMANTAN TENGAH,2020-07-15,Sugar,15230.189999999999
KALIMANTAN TENGAH,2020-07-15,Sugar (local),14061.286666666667
KALIMANTAN TENGAH,2020-07-15,Sugar (premium),18279.166666666668
KALIMANTAN TENGAH,2020-08-15,Chili (bird's eye),39036.71
KALIMANTAN TENGAH,2020-08-15,"Chili (bird's eye, green)",31166.9575
KALIMANTAN TENGAH,2020-08-15,"Chili (bird's eye, red)",46937.065
KALIMANTAN TENGAH,2020-08-15,Chili (red),55725.52666666667
KALIMANTAN TENGAH,2020-08-15,"Chili (red, curly)",51193.1825
KALIMANTAN TENGAH,2020-08-15,Eggs,28986.0125
KALIMANTAN TENGAH,2020-08-15,Eggs (broiler),29435.896666666667
KALIMANTAN TENGAH,2020-08-15,Garlic,22562.936666666665
KALIMANTAN TENGAH,2020-08-15,Garlic (medium),22301.86333333333
KALIMANTAN TENGAH,2020-08-15,Meat (beef),131136.3625
KALIMANTAN TENGAH,2020-08-15,"Meat (beef, first quality)",133181.81666666668
KALIMANTAN TENGAH,2020-08-15,"Meat (beef, second quality)",126666.66666666667
KALIMANTAN TENGAH,2020-08-15,Meat (chicken),33524.4775
KALIMANTAN TENGAH,2020-08-15,"Meat (chicken, broiler)",33524.4775
KALIMANTAN TENGAH,2020-08-15,Oil (vegetable),14296.154999999999
KALIMANTAN TENGAH,2020-08-15,"Oil (vegetable, bulk)",12365.383333333333
KALIMANTAN TENGAH,2020-08-15,"Oil (vegetable, packaged)",14769.230000000001
KALIMANTAN TENGAH,2020-08-15,Onions (shallot),34599.066666666666
KALIMANTAN TENGAH,2020-08-15,"Onions (shallot, medium)",34840.91
KALIMANTAN TENGAH,2020-08-15,Rice,14280.77
KALIMANTAN TENGAH,2020-08-15,Rice (high quality),15497.380000000001
KALIMANTAN TENGAH,2020-08-15,Rice (low quality),13045.453333333333
KALIMANTAN TENGAH,2020-08-15,Rice (medium quality),13911.932499999999
KALIMANTAN TENGAH,2020-08-15,Sugar,14550.9625
KALIMANTAN TENGAH,2020-08-15,Sugar (local),13992.423333333334
KALIMANTAN TENGAH,2020-08-15,Sugar (premium),18184.09
KALIMANTAN TENGAH,2020-09-15,Chili (bird's eye),33511.03
KALIMANTAN TENGAH,2020-09-15,"Chili (bird's eye, green)",28923.4075
KALIMANTAN TENGAH,2020-09-15,"Chili (bird's eye, red)",39029.41333333333
KALIMANTAN TENGAH,2020-09-15,Chili (red),48406.863333333335
KALIMANTAN TENGAH,2020-09-15,"Chili (red, curly)",47748.6
KALIMANTAN TENGAH,2020-09-15,"Chili (red, large)",49169.1175
KALIMANTAN TENGAH,2020-09-15,Eggs,27090.196666666667
KALIMANTAN TENGAH,2020-09-15,Eggs (broiler),29400.0
KALIMANTAN TENGAH,2020-09-15,Garlic,26627.453333333335
KALIMANTAN TENGAH,2020-09-15,Garlic (medium),26595.59
KALIMANTAN TENGAH,2020-09-15,Meat (beef),129227.9425
KALIMANTAN TENGAH,2020-09-15,"Meat (beef, first quality)",130477.9425
KALIMANTAN TENGAH,2020-09-15,"Meat (beef, second quality)",129215.68666666666
KALIMANTAN TENGAH,2020-09-15,Meat (chicken),29279.4075
KALIMANTAN TENGAH,2020-09-15,"Meat (chicken, broiler)",28058.82
KALIMANTAN TENGAH,2020-09-15,Oil (vegetable),14093.385
KALIMANTAN TENGAH,2020-09-15,"Oil (vegetable, bulk)",12583.333333333334
KALIMANTAN TENGAH,2020-09-15,"Oil (vegetable, packaged)",14875.0
KALIMANTAN TENGAH,2020-09-15,Onions (shallot),31303.923333333336
KALIMANTAN TENGAH,2020-09-15,"Onions (shallot, medium)",31186.27666666667
KALIMANTAN TENGAH,2020-09-15,Rice,14127.9425
KALIMANTAN TENGAH,2020-09-15,Rice (high quality),15106.6175
KALIMANTAN TENGAH,2020-09-15,Rice (low quality),13349.265
KALIMANTAN TENGAH,2020-09-15,Rice (medium quality),13939.3375
KALIMANTAN TENGAH,2020-09-15,Sugar,14794.119999999999
KALIMANTAN TENGAH,2020-09-15,Sugar (local),13882.3525
KALIMANTAN TENGAH,2020-09-15,Sugar (premium),17500.0
KALIMANTAN TENGAH,2020-10-15,Chili (bird's eye),36988.095
KALIMANTAN TENGAH,2020-10-15,"Chili (bird's eye, green)",23797.620000000003
KALIMANTAN TENGAH,2020-10-15,"Chili (bird's eye, red)",41031.746666666666
KALIMANTAN TENGAH,2020-10-15,Chili (red),51273.81
KALIMANTAN TENGAH,2020-10-15,"Chili (red, curly)",48250.0025
KALIMANTAN TENGAH,2020-10-15,"Chili (red, large)",51746.03333333333
KALIMANTAN TENGAH,2020-10-15,Eggs,27035.715
KALIMANTAN TENGAH,2020-10-15,Eggs (broiler),26892.063333333335
KALIMANTAN TENGAH,2020-10-15,Garlic,26904.760000000002
KALIMANTAN TENGAH,2020-10-15,Garlic (medium),27357.1425
KALIMANTAN TENGAH,2020-10-15,Meat (beef),128333.33333333333
KALIMANTAN TENGAH,2020-10-15,"Meat (beef, first quality)",130000.0
KALIMANTAN TENGAH,2020-10-15,"Meat (beef, second quality)",126666.66666666667
KALIMANTAN TENGAH,2020-10-15,Meat (chicken),34873.02
KALIMANTAN TENGAH,2020-10-15,"Meat (chicken, broiler)",35801.590000000004
KALIMANTAN TENGAH,2020-10-15,Oil (vegetable),14588.096666666666
KALIMANTAN TENGAH,2020-10-15,"Oil (vegetable, bulk)",12670.633333333333
KALIMANTAN TENGAH,2020-10-15,"Oil (vegetable, packaged)",14967.2625
KALIMANTAN TENGAH,2020-10-15,Onions (shallot),35857.14333333333
KALIMANTAN TENGAH,2020-10-15,"Onions (shallot, medium)",35857.14333333333
KALIMANTAN TENGAH,2020-10-15,Rice,14016.666666666666
KALIMANTAN TENGAH,2020-10-15,Rice (high quality),15166.666666666666
KALIMANTAN TENGAH,2020-10-15,Rice (low quality),13250.0
KALIMANTAN TENGAH,2020-10-15,Rice (medium quality),13885.4175
KALIMANTAN TENGAH,2020-10-15,Sugar,14434.525
KALIMANTAN TENGAH,2020-10-15,Sugar (local),13833.333333333334
KALIMANTAN TENGAH,2020-11-15,Chili (bird's eye),36303.46666666667
KALIMANTAN TENGAH,2020-11-15,"Chili (bird's eye, green)",29285.713333333333
KALIMANTAN TENGAH,2020-11-15,"Chili (bird's eye, red)",41355.89
KALIMANTAN TENGAH,2020-11-15,Chili (red),49861.10999999999
KALIMANTAN TENGAH,2020-11-15,"Chili (red, curly)",47513.22666666666
KALIMANTAN TENGAH,2020-11-15,"Chili (red, large)",48482.145
KALIMANTAN TENGAH,2020-11-15,Eggs,27988.0975
KALIMANTAN TENGAH,2020-11-15,Eggs (broiler),27980.955
KALIMANTAN TENGAH,2020-11-15,Garlic,28673.56
KALIMANTAN TENGAH,2020-11-15,Garlic (medium),28527.255
KALIMANTAN TENGAH,2020-11-15,Meat (beef),128750.0
KALIMANTAN TENGAH,2020-11-15,"Meat (beef, first quality)",130000.0
KALIMANTAN TENGAH,2020-11-15,"Meat (beef, second quality)",127500.0
KALIMANTAN TENGAH,2020-11-15,Meat (chicken),39767.23
KALIMANTAN TENGAH,2020-11-15,"Meat (chicken, broiler)",39142.02
KALIMANTAN TENGAH,2020-11-15,Oil (vegetable),14400.595
KALIMANTAN TENGAH,2020-11-15,"Oil (vegetable, bulk)",13257.936666666666
KALIMANTAN TENGAH,2020-11-15,"Oil (vegetable, packaged)",14946.4275
KALIMANTAN TENGAH,2020-11-15,Onions (shallot),39560.1525
KALIMANTAN TENGAH,2020-11-15,"Onions (shallot, medium)",38904.763333333336
KALIMANTAN TENGAH,2020-11-15,Rice,14100.0
KALIMANTAN TENGAH,2020-11-15,Rice (high quality),15127.975
KALIMANTAN TENGAH,2020-11-15,Rice (low quality),13325.8925
KALIMANTAN TENGAH,2020-11-15,Rice (medium quality),13708.333333333334
KALIMANTAN TENGAH,2020-11-15,Sugar,14570.633333333333
KALIMANTAN TENGAH,2020-11-15,Sugar (local),13744.05
KALIMANTAN TENGAH,2020-11-15,Sugar (premium),16116.666666666666
KALIMANTAN TENGAH,2020-12-15,Chili (bird's eye),54078.945
KALIMANTAN TENGAH,2020-12-15,"Chili (bird's eye, green)",28121.346666666665
KALIMANTAN TENGAH,2020-12-15,"Chili (bird's eye, red)",63918.12666666667
KALIMANTAN TENGAH,2020-12-15,Chili (red),71173.5075
KALIMANTAN TENGAH,2020-12-15,"Chili (red, curly)",66426.19
KALIMANTAN TENGAH,2020-12-15,"Chili (red, large)",77443.95666666667
KALIMANTAN TENGAH,2020-12-15,Eggs,29520.76
KALIMANTAN TENGAH,2020-12-15,Eggs (broiler),29561.013333333332
KALIMANTAN TENGAH,2020-12-15,Garlic,27947.37
KALIMANTAN TENGAH,2020-12-15,Garlic (medium),28526.316666666666
KALIMANTAN TENGAH,2020-12-15,Meat (beef),128947.3675
KALIMANTAN TENGAH,2020-12-15,"Meat (beef, first quality)",130263.1575
KALIMANTAN TENGAH,2020-12-15,"Meat (beef, second quality)",128508.77333333333
KALIMANTAN TENGAH,2020-12-15,Meat (chicken),36105.259999999995
KALIMANTAN TENGAH,2020-12-15,"Meat (chicken, broiler)",36773.39
KALIMANTAN TENGAH,2020-12-15,Oil (vegetable),14977.630000000001
KALIMANTAN TENGAH,2020-12-15,"Oil (vegetable, bulk)",13881.58
KALIMANTAN TENGAH,2020-12-15,"Oil (vegetable, packaged)",15197.37
KALIMANTAN TENGAH,2020-12-15,Onions (shallot),40051.9
KALIMANTAN TENGAH,2020-12-15,"Onions (shallot, medium)",40051.9
KALIMANTAN TENGAH,2020-12-15,Rice,14156.14
KALIMANTAN TENGAH,2020-12-15,Rice (high quality),15210.5275
KALIMANTAN TENGAH,2020-12-15,Rice (low quality),12875.0
KALIMANTAN TENGAH,2020-12-15,Rice (medium quality),13794.4075
KALIMANTAN TENGAH,2020-12-15,Sugar,14651.07
KALIMANTAN TENGAH,2020-12-15,Sugar (local),13597.2225
KALIMANTAN TENGAH,2020-12-15,Sugar (premium),16359.210000000001
KALIMANTAN TENGAH,2021-01-15,Chili (bird's eye),68916.66666666667
KALIMANTAN TENGAH,2021-01-15,"Chili (bird's eye, green)",46281.25
KALIMANTAN TENGAH,2021-01-15,"Chili (bird's eye, red)",89812.5
KALIMANTAN TENGAH,2021-01-15,Chili (red),83801.47
KALIMANTAN TENGAH,2021-01-15,"Chili (red, curly)",85875.0
KALIMANTAN TENGAH,2021-01-15,"Chili (red, large)",82437.5
KALIMANTAN TENGAH,2021-01-15,Eggs,29367.5
KALIMANTAN TENGAH,2021-01-15,Eggs (broiler),28490.0
KALIMANTAN TENGAH,2021-01-15,Garlic,28768.75
KALIMANTAN TENGAH,2021-01-15,Garlic (medium),29325.0
KALIMANTAN TENGAH,2021-01-15,Meat (beef),127770.83333333333
KALIMANTAN TENGAH,2021-01-15,"Meat (beef, first quality)",130000.0
KALIMANTAN TENGAH,2021-01-15,"Meat (beef, second quality)",125000.0
KALIMANTAN TENGAH,2021-01-15,Meat (chicken),32200.0
KALIMANTAN TENGAH,2021-01-15,"Meat (chicken, broiler)",32858.333333333336
KALIMANTAN TENGAH,2021-01-15,Oil (vegetable),14600.0
KALIMANTAN TENGAH,2021-01-15,"Oil (vegetable, bulk)",13812.5
KALIMANTAN TENGAH,2021-01-15,"Oil (vegetable, packaged)",14875.0
KALIMANTAN TENGAH,2021-01-15,Onions (shallot),33408.333333333336
KALIMANTAN TENGAH,2021-01-15,"Onions (shallot, medium)",33408.333333333336
KALIMANTAN TENGAH,2021-01-15,Rice,14050.0
KALIMANTAN TENGAH,2021-01-15,Rice (high quality),15500.0
KALIMANTAN TENGAH,2021-01-15,Rice (low quality),13250.0
KALIMANTAN TENGAH,2021-01-15,Rice (medium quality),13687.5
KALIMANTAN TENGAH,2021-01-15,Sugar,15059.166666666666
KALIMANTAN TENGAH,2021-01-15,Sugar (local),13425.0
KALIMANTAN TENGAH,2021-01-15,Sugar (premium),16726.875
KALIMANTAN TENGAH,2021-02-15,Chili (bird's eye),80559.2125
KALIMANTAN TENGAH,2021-02-15,"Chili (bird's eye, green)",54144.7375
KALIMANTAN TENGAH,2021-02-15,"Chili (bird's eye, red)",102401.315
KALIMANTAN TENGAH,2021-02-15,Chili (red),75000.0
KALIMANTAN TENGAH,2021-02-15,"Chili (red, curly)",71924.95
KALIMANTAN TENGAH,2021-02-15,"Chili (red, large)",80394.73999999999
KALIMANTAN TENGAH,2021-02-15,Eggs,28184.210000000003
KALIMANTAN TENGAH,2021-02-15,Eggs (broiler),29335.08666666667
KALIMANTAN TENGAH,2021-02-15,Garlic,28552.63
KALIMANTAN TENGAH,2021-02-15,Garlic (medium),28953.945
KALIMANTAN TENGAH,2021-02-15,Meat (beef),128125.0
KALIMANTAN TENGAH,2021-02-15,"Meat (beef, first quality)",129375.0
KALIMANTAN TENGAH,2021-02-15,"Meat (beef, second quality)",130000.0
KALIMANTAN TENGAH,2021-02-15,Meat (chicken),38394.74
KALIMANTAN TENGAH,2021-02-15,"Meat (chicken, broiler)",38138.16
KALIMANTAN TENGAH,2021-02-15,Oil (vegetable),14752.630000000001
KALIMANTAN TENGAH,2021-02-15,"Oil (vegetable, bulk)",14042.7625
KALIMANTAN TENGAH,2021-02-15,"Oil (vegetable, packaged)",15592.11
KALIMANTAN TENGAH,2021-02-15,Onions (shallot),31552.63333333333
KALIMANTAN TENGAH,2021-02-15,"Onions (shallot, medium)",32780.70333333333
KALIMANTAN TENGAH,2021-02-15,Rice,13991.230000000001
KALIMANTAN TENGAH,2021-02-15,Rice (high quality),15307.016666666668
KALIMANTAN TENGAH,2021-02-15,Rice (low quality),12845.395
KALIMANTAN TENGAH,2021-02-15,Rice (medium quality),13962.720000000001
KALIMANTAN TENGAH,2021-02-15,Sugar,14968.42
KALIMANTAN TENGAH,2021-02-15,Sugar (local),13486.843333333332
KALIMANTAN TENGAH,2021-02-15,Sugar (premium),16401.75333333333
KALIMANTAN TENGAH,2021-03-15,Chili (bird's eye),96231.06
KALIMANTAN TENGAH,2021-03-15,"Chili (bird's eye, green)",65795.455
KALIMANTAN TENGAH,2021-03-15,"Chili (bird's eye, red)",130211.04
KALIMANTAN TENGAH,2021-03-15,Chili (red),69092.90333333334
KALIMANTAN TENGAH,2021-03-15,"Chili (red, curly)",70000.0
KALIMANTAN TENGAH,2021-03-15,"Chili (red, large)",68025.84666666666
KALIMANTAN TENGAH,2021-03-15,Eggs,29363.63666666667
KALIMANTAN TENGAH,2021-03-15,Eggs (broiler),28743.1825
KALIMANTAN TENGAH,2021-03-15,Garlic,29937.5
KALIMANTAN TENGAH,2021-03-15,Garlic (medium),30204.546666666665
KALIMANTAN TENGAH,2021-03-15,Meat (beef),127500.0
KALIMANTAN TENGAH,2021-03-15,"Meat (beef, first quality)",128333.33333333333
KALIMANTAN TENGAH,2021-03-15,"Meat (beef, second quality)",127500.0
KALIMANTAN TENGAH,2021-03-15,Meat (chicken),37196.97
KALIMANTAN TENGAH,2021-03-15,"Meat (chicken, broiler)",38083.333333333336
KALIMANTAN TENGAH,2021-03-15,Oil (vegetable),14901.1375
KALIMANTAN TENGAH,2021-03-15,"Oil (vegetable, bulk)",14083.333333333334
KALIMANTAN TENGAH,2021-03-15,"Oil (vegetable, packaged)",14625.0
KALIMANTAN TENGAH,2021-03-15,Onions (shallot),35568.18
KALIMANTAN TENGAH,2021-03-15,"Onions (shallot, medium)",35948.8625
KALIMANTAN TENGAH,2021-03-15,Rice,13990.909999999998
KALIMANTAN TENGAH,2021-03-15,Rice (high quality),15818.182499999999
KALIMANTAN TENGAH,2021-03-15,Rice (low quality),12503.789999999999
KALIMANTAN TENGAH,2021-03-15,Rice (medium quality),13746.213333333333
KALIMANTAN TENGAH,2021-03-15,Sugar,14994.32
KALIMANTAN TENGAH,2021-03-15,Sugar (local),13000.0
KALIMANTAN TENGAH,2021-03-15,Sugar (premium),16534.850000000002
KALIMANTAN TENGAH,2021-04-15,Chili (bird's eye),86919.6425
KALIMANTAN TENGAH,2021-04-15,"Chili (bird's eye, green)",68869.045
KALIMANTAN TENGAH,2021-04-15,"Chili (bird's eye, red)",104970.2375
KALIMANTAN TENGAH,2021-04-15,Chili (red),76904.76
KALIMANTAN TENGAH,2021-04-15,"Chili (red, curly)",74563.49
KALIMANTAN TENGAH,2021-04-15,"Chili (red, large)",75992.06333333334
KALIMANTAN TENGAH,2021-04-15,Eggs,28450.0
KALIMANTAN TENGAH,2021-04-15,Eggs (broiler),28133.333333333332
KALIMANTAN TENGAH,2021-04-15,Garlic,29444.440000000002
KALIMANTAN TENGAH,2021-04-15,Garlic (medium),29547.614999999998
KALIMANTAN TENGAH,2021-04-15,"Meat (beef, first quality)",130357.1425
KALIMANTAN TENGAH,2021-04-15,"Meat (beef, second quality)",125714.28666666667
KALIMANTAN TENGAH,2021-04-15,Meat (chicken),31238.1
KALIMANTAN TENGAH,2021-04-15,"Meat (chicken, broiler)",32952.3825
KALIMANTAN TENGAH,2021-04-15,Oil (vegetable),14823.81
KALIMANTAN TENGAH,2021-04-15,"Oil (vegetable, bulk)",14125.0
KALIMANTAN TENGAH,2021-04-15,"Oil (vegetable, packaged)",15422.619999999999
KALIMANTAN TENGAH,2021-04-15,Onions (shallot),34547.615
KALIMANTAN TENGAH,2021-04-15,"Onions (shallot, medium)",34214.2825
KALIMANTAN TENGAH,2021-04-15,Rice,14087.303333333335
KALIMANTAN TENGAH,2021-04-15,Rice (high quality),15864.585
KALIMANTAN TENGAH,2021-04-15,Rice (low quality),12732.1425
KALIMANTAN TENGAH,2021-04-15,Rice (medium quality),14345.24
